4024.55383049999,7525.76352499984,295.59686279,29.3165218992363
4052.54729399999,7511.70461500063,287.39205933,34.073188288107
4084.85021050001,7500.86471000034,277.91506958,34.0731822627145
4120.37328649999,7484.18500499986,288.72293091,44.8125735020894
4130.05909450002,7478.55513000022,308.93499756,22.4062820770638
4153.8204055,7464.74387000035,318.54467773,10.1547187078518
4164.07919049996,7458.7809500005,322.70443726,1.32547593670817
4169.14030999999,7455.83918000012,323.74563599,1.55321728883878
4170.87947699998,7454.82828499935,325.07369995,2.69776184180183
4173.32961899996,7453.4041450005,325.76351929,4.11471727644602
4175.60261449998,7452.0829649996,327.76702881,2.56038427080999
4178.78022199997,7450.49177500046,328.51809692,3.01164422610359
4183.08409749995,7448.57474000006,330.00692749,6.88290084543965
4188.62852150004,7446.36585499998,332.66921997,8.92482266081503
4194.48757350002,7444.03162499982,336.54443359,5.73092015093593
4200.76962849998,7441.52886999957,339.57141113,4.59967327984412
4203.65690050001,7440.37858999986,341.34246826,0.485021831015824
4207.832062,7438.71521499939,342.17495728,4.38893950338086
4210.81915550003,7437.52516499999,344.26690674,5.94582463891332
4216.06534099997,7435.43510000035,345.82666016,6.90545450517637
4221.85476750002,7433.12860500067,349.59222412,6.51810385615181
4227.4267975,7430.90873000025,352.09225464,5.09043868177203
4230.81961350003,7429.55703500006,353.78311157,0.786218092460757
4232.81935849995,7428.7790099997,353.78311157,0.799803087024983
4231.09351149999,7429.57357,353.78311157,4.58525972431958
4228.02324050001,7430.95384999923,352.09225464,5.93272597449939
4223.08739250002,7433.17282500024,349.59222412,6.23813078551701
4217.73694899998,7435.57818499952,346.93493652,5.79979334151102
4212.833416,7437.78263000026,345.12841797,4.51439703654835
4208.24537699995,7439.84524499997,343.24060059,4.26091886047047
4204.82088650001,7441.38477000035,341.35180664,2.99486988102001
4201.82228249998,7442.73282999917,339.43185425,2.31445693469355
4197.34356099995,7444.74629999976,338.97741699,6.82612960292802
4193.3890345,7446.52410499937,335.7354126,6.35707590729916
4187.522681,7449.16139999963,332.65084839,6.03768449791544
4182.26930400002,7451.52312500029,329.86831665,5.16259680998977
4177.51439999998,7453.6607499998,327.63037109,4.38892620580632
4174.28700800001,7455.11167000047,325.84432983,1.91447263076553
4171.55048900004,7456.34190499968,324.92810059,1.61174522093594
4170.44356300001,7456.83954000007,323.95809937,0.512810428655453
4169.02858450002,7457.36876500025,323.95809937,1.41685740336045
4174.1802535,7458.88674500025,323.95809937,11.1355373857471
4190.92744699999,7460.0123150004,328.19424438,34.9035705570097
4200.87684599997,7461.95158999972,344.69769287,9.18826261823646
4219.31435,7466.32598499953,349.24240112,7.1852196059838
4227.13975600002,7476.48247000016,349.94750977,20.3347557764754
4231.96643899998,7483.51153999939,352.05126953,10.4673319361099
4243.65460699995,7495.52620499953,355.72332764,17.5150792338868
4262.63164199999,7500.93697000015,362.51937866,30.5413223971267
4272.32452799997,7504.13410999998,375.98788452,3.00905495251174
4288.86544700002,7506.2346250005,376.43191528,2.81323038625887
4294.81229250005,7516.3134399997,377.35006714,20.7626567827986
4313.70889050001,7524.95992000028,377.95013428,38.8313606242142
4329.70496500004,7548.04497000016,389.19110107,35.7210531945818
4361.84468600003,7567.73553000018,394.17352295,36.9798814624455
4379.72743249999,7582.31188499927,399.27258301,13.2216336439415
4411.4985245,7598.20804500021,401.19140625,35.4981478837397
4441.40762900002,7602.12132499925,403.28927612,47.1083813053958
4464.88159899995,7605.98663000017,406.36132813,12.7331291042966
4494.08572600002,7609.74304999969,408.61096191,11.7859712440362
4505.7685915,7608.08700499963,410.2706604,10.8771516017578
4520.36246700002,7609.78948999941,412.39611816,17.6016488483202
4528.61919200001,7609.49644999951,414.77148438,5.94294657099198
4538.32700699999,7611.68370999954,414.92941284,2.91982075324702
4552.34038950002,7616.90326000005,415.00003052,24.0341142003284
4567.62450999999,7621.87837000004,416.91687012,29.6543333818424
4587.95622549997,7629.50421999953,424.6451416,19.4220998864806
4608.82589500001,7636.63915000017,431.46029663,14.6409050958134
4632.99624950002,7642.52865500003,436.83081055,30.4369549331
4643.65945949999,7647.72398499958,448.75378418,9.08279440681807
4662.85135350003,7653.8237399999,451.49899292,10.7015551622687
4674.34770399996,7658.65553499944,454.21786499,15.8731835314936
4689.74681599996,7666.80051000043,458.54666138,24.3598716886308
4702.045806,7678.43304499983,465.54345703,20.0624509722949
4721.53510350001,7689.02477999962,465.7243042,20.1993918263226
4735.95311999996,7700.10707500018,469.36801147,19.5909384951931
4751.255664,7707.89924000017,475.39889526,14.5528983795587
4761.48403649998,7710.28023499995,479.64642334,1.43227894957849
4777.76826799999,7732.76476499997,480.17153931,44.8551913463368
4786.41278000001,7738.16826000064,481.95626831,19.1365664633238
4805.53917999996,7761.33055999968,485.24786377,20.3900900618739
4818.21668399998,7777.93936000019,488.98382568,24.4300976635749
4834.74841400003,7799.88435999955,497.8510437,40.655406708536
